object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),absolute distance,correct result,number placements,all placements,all times,trial,trial type,run
6,crab.ico    ,0.773913,0.7203647,0.803,0.528,99857.0,36.964758252161594,0,1,"[(0.803, 0.528)]",[99857.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.282,0.81,67281.0,85.96494103624791,0,1,"[(0.282, 0.81)]",[67281.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.753,0.772,146782.0,47.02556496912939,0,1,"[(0.753, 0.772)]",[146782.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.404,0.374,126020.0,98.33074214046592,0,1,"[(0.404, 0.374)]",[126020.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.17,0.26,11299.0,60.752968003573926,0,1,"[(0.17, 0.26)]",[11299.0],12,B,a
1,Cutlery.ico ,0.08985507,0.9057751,0.148,0.806,12614.0,21.94142463643161,0,1,"[(0.148, 0.806)]",[12614.0],13,NT,a
2,Dart.ico    ,0.4028986,0.4650456,0.772,0.438,112558.0,70.31727965019446,0,1,"[(0.772, 0.438)]",[112558.0],13,NT,a
3,Desk.ico    ,0.871,0.156,0.54,0.427,167597.0,81.27959276472785,0,1,"[(0.54, 0.427)]",[167597.0],13,NT,a
4,D'fly.ico   ,0.629,0.614,0.666,0.292,186047.0,61.58257302191912,0,1,"[(0.666, 0.292)]",[186047.0],13,NT,a
5,Diamond.ico ,0.099,0.282,0.123,0.612,38634.0,62.865599496067794,0,3,"[(0.211, 0.634), (0.094, 0.626), (0.123, 0.612)]","[26315.0, 35435.0, 38634.0]",13,NT,a
6,Dice.ico    ,0.963,0.694,0.806,0.724,141152.0,30.369703653476755,0,1,"[(0.806, 0.724)]",[141152.0],13,NT,a
7,Dolfin.ico  ,0.6869565,0.3586626,0.157,0.426,62358.0,101.50130366477792,0,1,"[(0.157, 0.426)]",[62358.0],13,NT,a
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.301,0.345,89165.0,153.33200681431896,0,1,"[(0.301, 0.345)]",[89165.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.486,0.669,131655.0,105.56467298901849,0,1,"[(0.486, 0.669)]",[131655.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.298,0.615,199985.0,41.35899843345958,0,1,"[(0.298, 0.615)]",[199985.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.178,0.708,50670.0,50.71256254617785,0,1,"[(0.178, 0.708)]",[50670.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.473,0.573,69879.0,70.47796393199792,0,1,"[(0.473, 0.573)]",[69879.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.555,0.494,136189.0,63.21891696987441,0,1,"[(0.555, 0.494)]",[136189.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.317,0.396,91095.0,29.933664162864265,0,1,"[(0.317, 0.396)]",[91095.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.631,0.281,147463.0,101.64700408320704,0,1,"[(0.631, 0.281)]",[147463.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.186,0.241,166884.0,144.1287716711023,0,1,"[(0.186, 0.241)]",[166884.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.797,0.388,100361.0,143.34661484578413,0,1,"[(0.797, 0.388)]",[100361.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.585,0.735,159794.0,26.64918468257161,0,1,"[(0.585, 0.735)]",[159794.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.112,0.464,111127.0,152.77264469365844,0,1,"[(0.112, 0.464)]",[111127.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.748,0.598,39006.0,103.42815757966143,0,1,"[(0.748, 0.598)]",[39006.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.838,0.819,130753.0,149.6825016493244,0,1,"[(0.838, 0.819)]",[130753.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.431,0.494,169748.0,92.9061693475838,0,1,"[(0.431, 0.494)]",[169748.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.816,0.295,101151.0,154.39472950849068,0,1,"[(0.816, 0.295)]",[101151.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.653,0.574,121968.0,78.86167383463274,0,1,"[(0.653, 0.574)]",[121968.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.41,0.688,90824.0,69.06586749372936,0,1,"[(0.41, 0.688)]",[90824.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.877,0.554,162993.0,113.6347732870533,0,1,"[(0.877, 0.554)]",[162993.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.352,0.154,14290.0,55.18772327248154,0,1,"[(0.352, 0.154)]",[14290.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.162,0.345,25896.0,58.39803849445631,0,2,"[(0.29, 0.352), (0.162, 0.345)]","[20810.0, 25896.0]",15,DB,b
9,frog.ico    ,0.043,0.494,0.634,0.202,141618.0,125.24805188105721,0,2,"[(-1.0, -1.0), (0.634, 0.202)]","[53536.0, 141618.0]",15,DB,b
10,GELD.ICO    ,0.063,0.263,0.134,0.663,58529.0,77.18795307559334,0,1,"[(0.134, 0.663)]",[58529.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.696,0.576,172471.0,102.482414101152,0,1,"[(0.696, 0.576)]",[172471.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.086,0.366,201125.0,73.3237546774577,0,1,"[(0.086, 0.366)]",[201125.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.176,0.516,120435.0,155.16068219752063,0,1,"[(0.176, 0.516)]",[120435.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.476,0.472,136571.0,35.89843729189336,0,1,"[(0.476, 0.472)]",[136571.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.348,0.928,156586.0,40.9281345775739,0,1,"[(0.348, 0.928)]",[156586.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.847,0.726,193940.0,158.9926539183493,0,1,"[(0.847, 0.726)]",[193940.0],16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.579,0.789,30250.0,33.09670734531427,0,1,"[(0.579, 0.789)]",[30250.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.123,0.656,225329.0,75.53521629015171,0,1,"[(0.123, 0.656)]",[225329.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.281,0.68,60555.0,119.8401699322974,0,2,"[(0.129, 0.675), (0.281, 0.68)]","[52170.0, 60555.0]",16,D,b
10,GELD.ICO    ,0.065,0.971,0.164,0.776,94189.0,41.55139708842531,0,1,"[(0.164, 0.776)]",[94189.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.162,0.841,16672.0,50.16143937328753,0,1,"[(0.162, 0.841)]",[16672.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.205,0.581,81572.0,58.69739346853486,0,1,"[(0.205, 0.581)]",[81572.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.726,0.451,135675.0,134.0663749789633,0,1,"[(0.726, 0.451)]",[135675.0],17,DB,b
