object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
8,Caterp.ico  ,0.8231884,0.4650456,0.053,0.361,70558.0,70558.0,147.6650441617735,22.604528594476644,0,1,"[(0.053, 0.361)]",[70558.0],11,SimRI,a
9,CD.ico      ,0.603,0.239,0.104,0.821,166810.0,38588.0,145.66012666478085,42.99209229614209,0,2,"[(-1.0, -1.0), (0.104, 0.821)]","[38588.0, 166810.0]",11,SimRI,a
10,Eagle.ico   ,0.4637681,0.5896657,0.838,0.609,157660.0,157660.0,71.19889197059888,4.339143003060633,0,1,"[(0.838, 0.609)]",[157660.0],11,SimRI,a
1,Cloaver.ico ,0.096,0.962,0.314,0.105,95931.0,95931.0,168.01555076837383,72.85948805749324,0,1,"[(0.314, 0.105)]",[95931.0],12,B,a
2,Clock.ico   ,0.136,0.728,0.107,0.29,32586.0,32586.0,83.40220920335385,83.40220920335385,0,1,"[(0.107, 0.29)]",[32586.0],12,B,a
3,Cola.ico    ,0.7507246,0.224924,0.847,0.56,125717.0,125717.0,66.2402454026544,42.77881709636063,0,1,"[(0.847, 0.56)]",[125717.0],12,B,a
4,Compass.ico ,0.4144928,0.5197569,0.461,0.576,120484.0,120484.0,13.86636343008307,35.06038124657438,0,1,"[(0.461, 0.576)]",[120484.0],12,B,a
5,Coptr.ico   ,0.3130435,0.7112462,0.858,0.276,59765.0,59765.0,132.51282193958255,115.18692136536818,0,1,"[(0.858, 0.276)]",[59765.0],12,B,a
6,crab.ico    ,0.773913,0.7203647,0.44,0.337,49499.0,49499.0,96.5952198112347,33.484526745360284,0,1,"[(0.44, 0.337)]",[49499.0],12,B,a
7,Cross.ico   ,0.04347826,0.4255319,0.085,0.101,72500.0,72500.0,62.16369378720651,62.16369378720651,0,1,"[(0.085, 0.101)]",[72500.0],12,B,a
8,Cube.ico    ,0.5217391,0.8601823,0.115,0.579,113931.0,113931.0,93.9492232272615,55.21414969250011,0,1,"[(0.115, 0.579)]",[113931.0],12,B,a
9,Cup.ico     ,0.915942,0.449848,0.904,0.06,102813.0,102813.0,74.10586406145468,34.8174170365178,0,1,"[(0.904, 0.06)]",[102813.0],12,B,a
10,Cupb.ico    ,0.4637681,0.1337386,0.628,0.096,5976.0,5976.0,32.0172939606594,32.0172939606594,0,1,"[(0.628, 0.096)]",[5976.0],12,B,a
