object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
2,BALLON.ICO  ,0.9072464,0.6048632,0.832,0.69,15109.0,15109.0,21.58846138384854,21.58846138384854,0,1,"[(0.832, 0.69)]",[15109.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.266,0.727,34258.0,34258.0,21.513672396873588,21.513672396873588,0,1,"[(0.266, 0.727)]",[34258.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.955,0.435,5947.0,5947.0,26.074341794185333,26.074341794185333,0,1,"[(0.955, 0.435)]",[5947.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.08,0.281,44312.0,44312.0,168.09492427060783,14.338336279407736,0,1,"[(0.08, 0.281)]",[44312.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.721,0.866,38387.0,38387.0,116.76346389174998,18.085964171146646,0,1,"[(0.721, 0.866)]",[38387.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.5,0.031,24303.0,3762.0,22.89559127867197,22.89559127867197,0,2,"[(0.658, 0.108), (0.5, 0.031)]","[3762.0, 24303.0]",15,DB,b
8,BEL.ICO     ,0.449,0.235,0.388,0.431,42025.0,42025.0,39.001867903986344,63.461137714352404,0,1,"[(0.388, 0.431)]",[42025.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.783,0.233,46320.0,46320.0,149.08899389290949,10.098638522097918,0,1,"[(0.783, 0.233)]",[46320.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.096,0.498,18108.0,18108.0,45.08808490055881,4.704178993193183,0,1,"[(0.096, 0.498)]",[18108.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.08,0.953,6003.0,6003.0,201.213588258845,27.439710275438404,0,1,"[(0.08, 0.953)]",[6003.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.854,0.734,21165.0,21165.0,122.10748789488709,62.31826217089177,0,1,"[(0.854, 0.734)]",[21165.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.517,0.584,39302.0,39302.0,100.6662962465591,21.845869174743306,0,1,"[(0.517, 0.584)]",[39302.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.937,0.41,17100.0,17100.0,122.39318649336656,52.191931368747035,0,1,"[(0.937, 0.41)]",[17100.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.358,0.397,49852.0,49852.0,83.41865558734449,41.39122853938985,0,1,"[(0.358, 0.397)]",[49852.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.374,0.704,33541.0,31119.0,74.47927295563511,16.001790524813156,0,2,"[(-1.0, -1.0), (0.374, 0.704)]","[31119.0, 33541.0]",16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.476,0.053,10134.0,10134.0,171.1455363898848,37.07769872283581,0,1,"[(0.476, 0.053)]",[10134.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.772,0.292,52222.0,52222.0,134.82263979020735,61.56146603192617,0,1,"[(0.772, 0.292)]",[52222.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.574,0.767,43478.0,43478.0,70.41326814941856,26.539873198678244,0,1,"[(0.574, 0.767)]",[43478.0],16,D,b
10,GELD.ICO    ,0.065,0.971,0.085,0.421,14167.0,14167.0,104.5690680842093,4.451842315266796,0,1,"[(0.085, 0.421)]",[14167.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.258,0.68,14378.0,14378.0,27.012761798823917,27.012761798823917,0,1,"[(0.258, 0.68)]",[14378.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.363,0.382,12103.0,12103.0,10.756416689585803,30.79641537581932,0,1,"[(0.363, 0.382)]",[12103.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.877,0.888,30611.0,30611.0,212.42416364434627,19.85204523468552,0,1,"[(0.877, 0.888)]",[30611.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.745,0.751,3919.0,3919.0,14.304362970786213,14.304362970786213,0,1,"[(0.745, 0.751)]",[3919.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.814,0.18,22354.0,22354.0,46.07056826589274,2.788079963394537,0,1,"[(0.814, 0.18)]",[22354.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.24,0.097,28328.0,28328.0,19.888381030139183,46.24656203438262,0,1,"[(0.24, 0.097)]",[28328.0],17,DB,b
