object index,object name,correct x,correct y,final placement x,final placement y,final time (ms),first time (ms),absolute distance,bestfit_dist,correct result,number placements,all placements,all times,trial,trial type,run
8,DRUIVEN.ICO ,0.8956522,0.8905775,0.835,0.723,24822.0,24822.0,33.86102145751587,33.86102145751587,0,1,"[(0.835, 0.723)]",[24822.0],13,NT,a
9,Drum.ico    ,0.4376812,0.1155015,0.448,0.187,20786.0,20786.0,13.725462622382134,13.725462622382134,0,1,"[(0.448, 0.187)]",[20786.0],13,NT,a
10,Dust.ico    ,0.4086956,0.8024316,0.522,0.827,22712.0,22712.0,22.028116340234632,22.028116340234632,0,1,"[(0.522, 0.827)]",[22712.0],13,NT,a
1,Cloaver.ico ,0.096,0.962,0.159,0.887,15913.0,15913.0,18.610303597738532,18.610303597738532,0,1,"[(0.159, 0.887)]",[15913.0],14,DivRI,a
2,Clock.ico   ,0.136,0.728,0.461,0.808,30053.0,30053.0,63.59325829048234,46.44751984767324,0,1,"[(0.461, 0.808)]",[30053.0],14,DivRI,a
3,Cola.ico    ,0.7507246,0.224924,0.784,0.318,17703.0,17703.0,18.780607662263648,18.780607662263648,0,1,"[(0.784, 0.318)]",[17703.0],14,DivRI,a
4,Compass.ico ,0.4144928,0.5197569,0.29,0.48,14098.0,14098.0,24.83051283028897,60.138649254827335,0,1,"[(0.29, 0.48)]",[14098.0],14,DivRI,a
5,Coptr.ico   ,0.3130435,0.7112462,0.151,0.484,23611.0,23611.0,53.02972204501462,44.15438444176875,0,1,"[(0.151, 0.484)]",[23611.0],14,DivRI,a
6,crab.ico    ,0.773913,0.7203647,0.841,0.858,7044.0,7044.0,29.09181162527953,29.09181162527953,0,1,"[(0.841, 0.858)]",[7044.0],14,DivRI,a
7,Cross.ico   ,0.04347826,0.4255319,0.042,0.401,20155.0,20155.0,4.669515742084756,4.669515742084756,0,1,"[(0.042, 0.401)]",[20155.0],14,DivRI,a
8,Cube.ico    ,0.5217391,0.8601823,0.906,0.21,32098.0,32098.0,143.49635534161072,15.214517026373514,0,1,"[(0.906, 0.21)]",[32098.0],14,DivRI,a
9,Cup.ico     ,0.915942,0.449848,0.731,0.517,12434.0,12434.0,37.38364527831389,45.61025349079745,0,1,"[(0.731, 0.517)]",[12434.0],14,DivRI,a
10,Cupb.ico    ,0.4637681,0.1337386,0.506,0.247,26818.0,26818.0,22.966967141598754,22.966967141598754,0,1,"[(0.506, 0.247)]",[26818.0],14,DivRI,a
1,Bal.ico     ,0.065,0.971,0.097,0.907,2121.0,2121.0,13.595293303198712,13.595293303198712,0,1,"[(0.097, 0.907)]",[2121.0],15,DB,b
2,BALLON.ICO  ,0.9072464,0.6048632,0.948,0.244,10038.0,10038.0,68.99985573522542,47.147187679032555,0,1,"[(0.948, 0.244)]",[10038.0],15,DB,b
3,BANAAN.ICO  ,0.177,0.797,0.841,0.844,8234.0,8234.0,126.47565180697823,79.45226617284118,0,1,"[(0.841, 0.844)]",[8234.0],15,DB,b
4,Bed.ico     ,0.963,0.298,0.926,0.074,14026.0,14026.0,43.13669551553526,10.648478764593559,0,1,"[(0.926, 0.074)]",[14026.0],15,DB,b
5,BEERTJE.ICO ,0.6811594,0.9300912,0.53,0.882,5996.0,5996.0,30.138772219541053,30.138772219541053,0,1,"[(0.53, 0.882)]",[5996.0],15,DB,b
6,Beetle.ico  ,0.293,0.425,0.532,0.576,12236.0,12236.0,53.713910674982515,19.866587527806583,0,1,"[(0.532, 0.576)]",[12236.0],15,DB,b
7,BEKER.ICO   ,0.62,0.042,0.533,0.195,15583.0,15583.0,33.44107952802959,58.45704405800896,0,1,"[(0.533, 0.195)]",[15583.0],15,DB,b
8,BEL.ICO     ,0.449,0.235,0.38,0.367,17212.0,17212.0,28.299796819058614,17.677149091411774,0,1,"[(0.38, 0.367)]",[17212.0],15,DB,b
9,frog.ico    ,0.043,0.494,0.083,0.465,19736.0,19736.0,9.387230688547072,9.387230688547072,0,1,"[(0.083, 0.465)]",[19736.0],15,DB,b
10,GELD.ICO    ,0.063,0.263,0.085,0.102,21539.0,21539.0,30.87426922212088,30.87426922212088,0,1,"[(0.085, 0.102)]",[21539.0],15,DB,b
1,Bal.ico     ,0.62,0.042,0.115,0.901,3997.0,3997.0,189.3248705268275,62.33042595715193,0,1,"[(0.115, 0.901)]",[3997.0],16,D,b
2,BALLON.ICO  ,0.449,0.235,0.901,0.172,8088.0,8088.0,86.71017990985834,6.628250146154709,0,1,"[(0.901, 0.172)]",[8088.0],16,D,b
3,BANAAN.ICO  ,0.963,0.298,0.491,0.887,5783.0,5783.0,143.40972944678472,26.681304315943773,0,1,"[(0.491, 0.887)]",[5783.0],16,D,b
4,Bed.ico     ,0.293,0.425,0.948,0.048,23537.0,23537.0,143.59198933088155,16.61712670710553,0,1,"[(0.948, 0.048)]",[23537.0],16,D,b
5,BEERTJE.ICO ,0.177,0.797,0.81,0.874,11326.0,11326.0,121.15655079276563,62.062271953256754,0,1,"[(0.81, 0.874)]",[11326.0],16,D,b
6,Beetle.ico  ,0.043,0.494,0.225,0.48,9599.0,9599.0,34.68215679567809,39.956507605144864,0,1,"[(0.225, 0.48)]",[9599.0],16,D,b
7,BEKER.ICO   ,0.6811594,0.9300912,0.48,0.219,13032.0,13032.0,140.4093313894108,26.698970722134227,0,1,"[(0.48, 0.219)]",[13032.0],16,D,b
8,BEL.ICO     ,0.063,0.263,0.645,0.405,19568.0,19568.0,113.82379716034782,13.62182072999054,0,1,"[(0.645, 0.405)]",[19568.0],16,D,b
9,frog.ico    ,0.9072464,0.6048632,0.108,0.694,14442.0,14442.0,152.79829969826864,62.64772043962908,0,1,"[(0.108, 0.694)]",[14442.0],16,D,b
10,GELD.ICO    ,0.065,0.971,0.091,0.197,17691.0,17691.0,147.1429481830509,16.344418007380984,0,1,"[(0.091, 0.197)]",[17691.0],16,D,b
1,Chain.ico   ,0.16,0.577,0.288,0.557,10352.0,10352.0,24.615084805866495,24.615084805866495,0,1,"[(0.288, 0.557)]",[10352.0],17,DB,b
2,Cheese.ico  ,0.409,0.349,0.401,0.461,14021.0,14021.0,21.33421664837967,21.33421664837967,0,1,"[(0.401, 0.461)]",[14021.0],17,DB,b
3,Cherry.ico  ,0.159,0.031,0.074,0.145,25366.0,25366.0,27.01810689149038,27.01810689149038,0,1,"[(0.074, 0.145)]",[25366.0],17,DB,b
4,Chess.ico   ,0.673,0.773,0.62,0.495,19003.0,19003.0,53.771342739418365,7.070961745052797,0,1,"[(0.62, 0.495)]",[19003.0],17,DB,b
5,Chicken.ico ,0.8521739,0.4194529,0.69,0.219,40671.0,40671.0,48.989700718031365,6.503035714363094,0,1,"[(0.69, 0.219)]",[40671.0],17,DB,b
6,CHURC01B.ICO,0.206,0.196,0.303,0.314,11969.0,11969.0,29.022772093650875,29.022772093650875,0,1,"[(0.303, 0.314)]",[11969.0],17,DB,b
7,CIG01B.ICO  ,0.824,0.601,0.641,0.754,21013.0,21013.0,45.321273150696015,43.68016941359087,0,1,"[(0.641, 0.754)]",[21013.0],17,DB,b
8,Cigar.ico   ,0.615,0.35,0.517,0.423,23739.0,23739.0,23.218124385918856,23.218124385918856,0,1,"[(0.517, 0.423)]",[23739.0],17,DB,b
